task_id,start_time_ms,start_date,end_time_ms,status,duration_s,dyn_max_executors,dyn_min_executors,executor_instances,executor_cores,heap_alloc_gb,heap_used_gb,shuffle_partitions,vcore_ks_alloc,vcore_ks_used,vcore_util_pct,heap_headroom,gc_pct,spill_gb,idle_pct,skew_pct,cluster_max_workers,cluster_min_workers,worker_type,cloud_provider
1054170,1765747863934,2025-12-14 21:31:03 UTC,1765749351276,COMPLETED,1500,187,10,80,3,31,19.3422570973635,800,251.5,122.2,48.6,0.376,0.99,0,8.2,16.5,,,,
1054567,1765751668400,2025-12-14 22:34:28 UTC,1765752756011,COMPLETED,1100,187,10,80,3,31,17.5082726553082,800,379.8,108.2,28.5,0.435,0.63,0,9.6,26.9,,,,
1054741,1765755061201,2025-12-14 23:31:01 UTC,1765755911603,COMPLETED,900,187,10,80,3,31,19.235856205225,800,345.2,115.0,33.3,0.379,0.68,0,16.3,32.7,,,,
1054984,1765758948610,2025-12-15 00:35:48 UTC,1765760212522,COMPLETED,1300,187,10,80,3,31,16.3632102683187,800,418.3,122.1,29.2,0.472,0.63,0,11.6,34.4,,,,
1055128,1765762299148,2025-12-15 01:31:39 UTC,1765763799409,COMPLETED,1500,187,10,80,3,31,16.2387851551175,800,567.2,169.0,29.8,0.476,0.64,0,11,24.9,,,,
1055276,1765765901757,2025-12-15 02:31:41 UTC,1765766663530,COMPLETED,800,187,10,80,3,31,17.0454259216785,800,334.2,111.3,33.3,0.450,0.71,0,14,30.2,,,,
1055462,1765769533615,2025-12-15 03:32:13 UTC,1765770516003,COMPLETED,1000,187,10,80,3,31,15.9044226408005,800,365.5,111.1,30.4,0.487,0.58,0,13.8,30.1,,,,
1055655,1765773119473,2025-12-15 04:31:59 UTC,1765773924175,COMPLETED,800,187,10,80,3,31,17.3364411368966,800,337.8,112.1,33.2,0.441,0.69,0,14.3,32.4,,,,
1055815,1765776679165,2025-12-15 05:31:19 UTC,1765777536359,COMPLETED,900,187,10,80,3,31,18.6880043447018,800,340.5,103.2,30.3,0.397,0.64,0,11.5,30.2,,,,
1056005,1765780314670,2025-12-15 06:31:54 UTC,1765781231112,COMPLETED,900,187,10,80,3,31,15.9962772578001,800,327.9,104.9,32,0.484,0.67,0,24.6,26.2,,,,
1056126,1765783887248,2025-12-15 07:31:27 UTC,1765784612680,COMPLETED,700,187,10,80,3,31,18.6908194720745,800,320.1,89.6,28,0.397,0.62,0,14.3,31.7,,,,
1056358,1765787754563,2025-12-15 08:35:54 UTC,1765788552992,COMPLETED,800,187,10,80,3,31,14.5981604978442,800,297.1,76.7,25.8,0.529,0.6,0,13.3,30.6,,,,
1056553,1765791107687,2025-12-15 09:31:47 UTC,1765791808508,COMPLETED,700,187,10,80,3,31,13.5925085246563,800,286.8,87.5,30.5,0.562,0.72,0,11.5,35.2,,,,
1056754,1765794702850,2025-12-15 10:31:42 UTC,1765795626041,COMPLETED,900,187,10,80,3,31,16.4633942842484,800,309,88.4,28.6,0.469,0.62,0,8.7,35.7,,,,
1057122,1765798288586,2025-12-15 11:31:28 UTC,1765799028982,COMPLETED,700,187,10,80,3,31,15.0717166662216,800,305.4,88.9,29.1,0.514,0.62,0,13.5,32.8,,,,
1057418,1765801857878,2025-12-15 12:30:57 UTC,1765802607528,COMPLETED,700,187,10,80,3,31,14.7529122307897,800,306.3,89.7,29.3,0.524,0.65,0,13.3,34.5,,,,
1057618,1765805478806,2025-12-15 13:31:18 UTC,1765806225080,COMPLETED,700,187,10,80,3,31,16.740217037499,800,305.2,96.1,31.5,0.460,0.7,0,12.6,36.6,,,,
1057799,1765809073218,2025-12-15 14:31:13 UTC,1765810888782,COMPLETED,1800,187,10,80,3,31,15.4697086587548,800,571.7,194.9,34.1,0.501,0.71,0,7.6,32.8,,,,
1057927,1765812768926,2025-12-15 15:32:48 UTC,1765813692487,COMPLETED,900,187,10,80,3,31,17.7184362262487,800,191.1,88.7,46.4,0.428,0.83,0,13.6,28.5,,,,
1058042,1765816358391,2025-12-15 16:32:38 UTC,1765817512978,COMPLETED,1200,187,10,80,3,31,13.212415382266,800,210.6,87.8,41.7,0.574,0.74,0,10.1,27.6,,,,
1058208,1765819952832,2025-12-15 17:32:32 UTC,1765821100522,COMPLETED,1100,187,10,80,3,31,18.72259426862,800,311.7,91.3,29.3,0.396,0.59,0,9,33.5,,,,
1058490,1765823474676,2025-12-15 18:31:14 UTC,1765824356735,COMPLETED,900,187,10,80,3,31,17.0497878938913,800,382.7,117.1,30.6,0.450,0.64,0,10.3,31.4,,,,
1058822,1765831544517,2025-12-15 20:45:44 UTC,1765832333319,COMPLETED,800,187,10,80,3,31,14.9857176691294,800,356.2,118.6,33.3,0.517,0.75,0,12.8,29.5,,,,
1059056,1765834526418,2025-12-15 21:35:26 UTC,1765835424552,COMPLETED,900,187,10,80,3,31,17.0219168663025,800,391,158.0,40.4,0.451,0.77,0,12.3,30.7,,,,
1059058,1765834535987,2025-12-15 21:35:35 UTC,1765835247812,COMPLETED,700,187,10,80,3,31,17.5302565172315,800,147.6,36.6,24.8,0.435,0.51,0,15.8,29.6,,,,
1059313,1765837871650,2025-12-15 22:31:11 UTC,1765838695123,COMPLETED,800,187,10,80,3,31,18.4228354692459,800,341.7,117.9,34.5,0.406,0.7,0,13.8,33.8,,,,
1059692,1765841469366,2025-12-15 23:31:09 UTC,1765842256605,COMPLETED,800,187,10,80,3,31,18.2869923710823,800,344.1,119.4,34.7,0.410,0.73,0,14.7,31.1,,,,
1059975,1765845296681,2025-12-16 00:34:56 UTC,1765846274525,COMPLETED,1000,187,10,80,3,31,16.5878750011325,800,350.8,116.5,33.2,0.465,0.66,0,12.3,32.1,,,,
1060127,1765848746456,2025-12-16 01:32:26 UTC,1765849589419,COMPLETED,800,187,10,80,3,31,15.6699062660336,800,337,110.5,32.8,0.495,0.66,0,12.4,35,,,,
1060262,1765852252647,2025-12-16 02:30:52 UTC,1765853030369,COMPLETED,800,187,10,80,3,31,18.025375045836,800,331.4,106.0,32,0.419,0.65,0,14.6,32.7,,,,
1060456,1765855914818,2025-12-16 03:31:54 UTC,1765856701257,COMPLETED,800,187,10,80,3,31,14.9669698700309,800,331.2,111.0,33.5,0.517,0.67,0,11.6,34.2,,,,
1060642,1765859471937,2025-12-16 04:31:11 UTC,1765860357420,COMPLETED,900,187,10,80,3,31,16.7558437362313,800,349.6,105.9,30.3,0.459,0.64,0,11.8,39.8,,,,
1060773,1765863066148,2025-12-16 05:31:06 UTC,1765863777046,COMPLETED,700,187,10,80,3,31,17.0156095847487,800,324.1,99.8,30.8,0.451,0.68,0,15.6,28.4,,,,
1061104,1765866691865,2025-12-16 06:31:31 UTC,1765867474491,COMPLETED,800,187,10,80,3,31,17.3505697771907,800,324.3,80.8,24.9,0.440,0.57,0,11.7,35.1,,,,
1061284,1765870312426,2025-12-16 07:31:52 UTC,1765871082650,COMPLETED,800,187,10,80,3,31,17.7753752842546,800,298.2,81.4,27.3,0.427,0.62,0,16.3,34.3,,,,
1061666,1765874144019,2025-12-16 08:35:44 UTC,1765874897567,COMPLETED,800,187,10,80,3,31,17.6405644789338,800,313.6,85.3,27.2,0.431,0.61,0,14.4,30.4,,,,
1061816,1765877513072,2025-12-16 09:31:53 UTC,1765878263089,COMPLETED,800,187,10,80,3,31,16.8202971592546,800,289,74.0,25.6,0.457,0.61,0,17.3,32.9,,,,
1062052,1765881110477,2025-12-16 10:31:50 UTC,1765881882816,COMPLETED,800,187,10,80,3,31,17.9189293831587,800,316.6,89.6,28.3,0.422,0.63,0,14.7,34.2,,,,
1062266,1765884673371,2025-12-16 11:31:13 UTC,1765885509942,COMPLETED,800,187,10,80,3,31,15.6582178771496,800,322.6,88.7,27.5,0.495,0.62,0,13.2,38.3,,,,
1062465,1765888304664,2025-12-16 12:31:44 UTC,1765889061249,COMPLETED,800,187,10,80,3,31,17.4218147024512,800,325,97.2,29.9,0.438,0.63,0,12.1,32.5,,,,
1062587,1765891882131,2025-12-16 13:31:22 UTC,1765892760468,COMPLETED,900,187,10,80,3,31,14.5959083586931,800,331.7,102.5,30.9,0.529,0.65,0,11.7,37.9,,,,
1062751,1765895506565,2025-12-16 14:31:46 UTC,1765896982228,COMPLETED,1500,187,10,80,3,31,17.9502630159259,800,534.4,168.9,31.6,0.421,0.78,0,7.9,24.7,,,,
1062885,1765899113969,2025-12-16 15:31:53 UTC,1765901029129,COMPLETED,1900,187,10,80,3,31,20.0289278253913,800,418.4,156.9,37.5,0.354,0.8,0,6.4,30.3,,,,
1063012,1765902690143,2025-12-16 16:31:30 UTC,1765904024678,COMPLETED,1300,187,10,80,3,31,15.0531254261732,800,485.5,140.8,29,0.514,0.59,0,9,34.4,,,,
1063171,1765906256938,2025-12-16 17:30:56 UTC,1765908170508,COMPLETED,1900,187,10,80,3,31,19.2171595916152,800,710.4,253.6,35.7,0.380,0.73,0,5.8,16.5,,,,
1063494,1765909878730,2025-12-16 18:31:18 UTC,1765910707692,COMPLETED,800,187,10,80,3,31,18.0395403578877,800,352.4,118.4,33.6,0.418,0.67,0,13.4,31.6,,,,
1063626,1765913462436,2025-12-16 19:31:02 UTC,1765914404368,COMPLETED,900,187,10,80,3,31,20.8427622839808,800,331.9,108.2,32.6,0.328,0.72,0,25.5,30.3,,,,
1064354,1765918135118,2025-12-16 20:48:55 UTC,1765918837332,COMPLETED,700,187,10,80,3,31,19.6957428902388,800,312.1,101.7,32.6,0.365,0.76,0,14.7,31.6,,,,
1064679,1765920709864,2025-12-16 21:31:49 UTC,1765921556810,COMPLETED,800,187,10,80,3,31,18.9052630513906,800,336.8,107.4,31.9,0.390,0.68,0,11.8,29.9,,,,
1064950,1765924308949,2025-12-16 22:31:48 UTC,1765925100647,COMPLETED,800,187,10,80,3,31,19.4912004470825,800,350.2,105.8,30.2,0.371,0.67,0,16.9,28.4,,,,
1065066,1765927988788,2025-12-16 23:33:08 UTC,1765928767400,COMPLETED,800,187,10,80,3,31,17.0062149837613,800,333.3,115.0,34.5,0.451,0.72,0,8.4,36.2,,,,
1065269,1765931543271,2025-12-17 00:32:23 UTC,1765932610310,COMPLETED,1100,187,10,80,3,31,18.0097550302744,800,443.8,126.0,28.4,0.419,0.58,0,10.3,24,,,,
1065392,1765935078122,2025-12-17 01:31:18 UTC,1765935882429,COMPLETED,800,187,10,80,3,31,17.2275290563703,800,332.4,109.0,32.8,0.444,0.68,0,12,35.8,,,,
1065545,1765938652159,2025-12-17 02:30:52 UTC,1765939460841,COMPLETED,800,187,10,80,3,31,18.0566303804517,800,334.7,106.8,31.9,0.418,0.68,0,14.2,35,,,,
1065727,1765942307954,2025-12-17 03:31:47 UTC,1765943154325,COMPLETED,800,187,10,80,3,31,16.8886137977242,800,334.1,109.9,32.9,0.455,0.67,0,12.1,35.9,,,,
1065939,1765945876882,2025-12-17 04:31:16 UTC,1765946622964,COMPLETED,700,187,10,80,3,31,18.8420840352774,800,325,101.4,31.2,0.392,0.68,0,12.7,31.5,,,,
1066110,1765949485016,2025-12-17 05:31:25 UTC,1765950406332,COMPLETED,900,187,10,80,3,31,15.1201066598296,800,329.9,103.3,31.3,0.512,0.71,0,12,39.9,,,,
1066369,1765953097522,2025-12-17 06:31:37 UTC,1765953815456,COMPLETED,700,187,10,80,3,31,16.8622942641377,800,303.2,79.1,26.1,0.456,0.6,0,16,31.6,,,,
1066549,1765956673195,2025-12-17 07:31:13 UTC,1765957488747,COMPLETED,800,187,10,80,3,31,18.267570130527,800,317.3,86.3,27.2,0.411,0.62,0,12.3,37.8,,,,
1066940,1765960549187,2025-12-17 08:35:49 UTC,1765961365646,COMPLETED,800,187,10,80,3,31,15.3382596224546,800,298.7,84.5,28.3,0.505,0.67,0,13.7,37.6,,,,
1067133,1765963906702,2025-12-17 09:31:46 UTC,1765964862774,COMPLETED,1000,187,10,80,3,31,17.0722570195794,800,398.7,94.5,23.7,0.449,0.56,0,11.2,31.2,,,,
1067398,1765967498001,2025-12-17 10:31:38 UTC,1765968262795,COMPLETED,800,187,10,80,3,31,20.8662181645632,800,329.7,90.3,27.4,0.327,0.63,0,14.5,30.6,,,,
1067584,1765971068647,2025-12-17 11:31:08 UTC,1765971861573,COMPLETED,800,187,10,80,3,31,23.1113206297159,800,315.7,86.8,27.5,0.254,0.62,0,15.8,32.9,,,,
1067772,1765974663990,2025-12-17 12:31:03 UTC,1765975467208,COMPLETED,800,187,10,80,3,31,16.9814372882247,800,315.6,97.2,30.8,0.452,0.67,0,7.8,30,,,,
1067919,1765978284405,2025-12-17 13:31:24 UTC,1765979098375,COMPLETED,800,187,10,80,3,31,19.2343663722277,800,317.5,99.7,31.4,0.380,0.67,0,12.7,36.2,,,,
1068077,1765981856505,2025-12-17 14:30:56 UTC,1765982682340,COMPLETED,800,187,10,80,3,31,19.6131372153759,800,331.5,108.1,32.6,0.367,0.67,0,8.7,40.6,,,,
1068388,1765989123029,2025-12-17 16:32:03 UTC,1765990310825,COMPLETED,1200,187,10,80,3,31,15.1259190961719,800,408.5,121.3,29.7,0.512,0.61,0,16.3,26.6,,,,
1068538,1765992692767,2025-12-17 17:31:32 UTC,1765993589269,COMPLETED,900,187,10,80,3,31,16.6723155677319,800,195.9,91.3,46.6,0.462,0.82,0,13.1,27.6,,,,
1068895,1765996287118,2025-12-17 18:31:27 UTC,1765997444710,COMPLETED,1200,187,10,80,3,31,15.9837019816041,800,204.3,87.4,42.8,0.484,0.79,0,10.3,30.4,,,,
1069042,1765999917101,2025-12-17 19:31:57 UTC,1766000800763,UNKNOWN,900,187,10,80,3,31,17.4159237593412,800,322.6,102.9,31.9,0.438,0.72,0,,34.6,,,,
1069990,1766004259333,2025-12-17 20:44:19 UTC,1766005312494,UNKNOWN,1100,187,10,80,3,31,16.2062612101436,800,317.5,97.5,30.7,0.477,0.58,0,,31.3,,,,
1070213,1766007106457,2025-12-17 21:31:46 UTC,1766007817755,UNKNOWN,700,187,10,80,3,31,17.5166930928826,800,313.6,111.6,35.6,0.435,0.73,0,,30.8,,,,
1070445,1766010703773,2025-12-17 22:31:43 UTC,1766011435126,COMPLETED,700,187,10,80,3,31,19.2422061190009,800,308.3,106.1,34.4,0.379,0.75,0,8.5,30.2,,,,
1070563,1766014256479,2025-12-17 23:30:56 UTC,1766015036683,COMPLETED,800,187,10,80,3,31,19.2626986652613,800,330.6,104.5,31.6,0.379,0.69,0,16,32.8,,,,
1070820,1766017947985,2025-12-18 00:32:27 UTC,1766019095489,COMPLETED,1100,187,10,80,3,31,18.6602329537272,800,423.6,126.2,29.8,0.398,0.62,0,14.7,37.8,,,,
1071203,1766021493246,2025-12-18 01:31:33 UTC,1766022248697,COMPLETED,800,187,10,80,3,31,17.667168058455,800,332.7,107.1,32.2,0.430,0.68,0,15.9,29.5,,,,
1071551,1766025068472,2025-12-18 02:31:08 UTC,1766025878796,COMPLETED,800,187,10,80,3,31,19.2470736578107,800,337.5,105.3,31.2,0.379,0.67,0,14.1,26.8,,,,
1071735,1766028681898,2025-12-18 03:31:21 UTC,1766029458369,COMPLETED,800,187,10,80,3,31,20.5084944665432,800,342.7,108.6,31.7,0.338,0.67,0,11.2,32.8,,,,
1071914,1766032296729,2025-12-18 04:31:36 UTC,1766033003307,COMPLETED,700,187,10,80,3,31,19.7801369726658,800,313.8,104.5,33.3,0.362,0.73,0,10.3,33.1,,,,
1072053,1766035880874,2025-12-18 05:31:20 UTC,1766036590922,COMPLETED,700,187,10,80,3,31,16.0468777269125,800,314,99.9,31.8,0.482,0.71,0,14.5,28.9,,,,
1072314,1766039499163,2025-12-18 06:31:39 UTC,1766040294139,COMPLETED,800,187,10,80,3,31,19.0654330179095,800,324.8,91.9,28.3,0.385,0.64,0,10.4,37.2,,,,
1072464,1766043093322,2025-12-18 07:31:33 UTC,1766043888365,COMPLETED,800,187,10,80,3,31,17.0768894851208,800,315.4,84.5,26.8,0.449,0.61,0,15.5,37.1,,,,
1072758,1766047017391,2025-12-18 08:36:57 UTC,1766047701472,COMPLETED,700,187,10,80,3,31,16.3783201351762,800,293.8,82.9,28.2,0.472,0.64,0,14.1,29.8,,,,
1073008,1766050296355,2025-12-18 09:31:36 UTC,1766051126492,COMPLETED,800,187,10,80,3,31,15.9746149629354,800,288.9,83.2,28.8,0.485,0.65,0,8.3,46.4,,,,
1073237,1766053884384,2025-12-18 10:31:24 UTC,1766054702654,COMPLETED,800,187,10,80,3,31,16.8574279546738,800,337,93.3,27.7,0.456,0.58,0,12,33,,,,
1073456,1766057468007,2025-12-18 11:31:08 UTC,1766058280801,COMPLETED,800,187,10,80,3,31,15.5646699517965,800,329.2,90.5,27.5,0.498,0.62,0,16.1,32.4,,,,
1073618,1766061060747,2025-12-18 12:31:00 UTC,1766061912378,COMPLETED,900,187,10,80,3,31,17.5029352083802,800,331.3,99.7,30.1,0.435,0.65,0,12.9,28.8,,,,
1073804,1766064683594,2025-12-18 13:31:23 UTC,1766066144453,COMPLETED,1500,187,10,80,3,31,18.7158344760537,800,518.2,145.1,28,0.396,0.62,0,10.3,34.7,,,,
1073996,1766068278105,2025-12-18 14:31:18 UTC,1766069422500,COMPLETED,1100,187,10,80,3,31,15.7964348196983,800,360.4,106.0,29.4,0.490,0.58,0,13.3,30.5,,,,
1074163,1766072315673,2025-12-18 15:38:35 UTC,1766073528364,COMPLETED,1200,187,10,80,3,31,15.9081497564912,800,129.8,77.6,59.8,0.487,1.03,0,9.2,24.1,,,,
1074281,1766075713867,2025-12-18 16:35:13 UTC,1766076975623,COMPLETED,1300,187,10,80,3,31,15.2741629630327,800,253.2,99.5,39.3,0.507,0.73,0,9.1,30.6,,,,
1074545,1766079478307,2025-12-18 17:37:58 UTC,1766080659550,COMPLETED,1200,187,10,80,3,31,16.2910211011767,800,351.1,113.4,32.3,0.474,0.66,0,8.1,23.5,,,,
1074966,1766082674839,2025-12-18 18:31:14 UTC,1766083460028,COMPLETED,800,187,10,80,3,31,17.1736477389932,800,347.5,116.1,33.4,0.446,0.67,0,14.1,29.3,,,,
1075109,1766086252769,2025-12-18 19:30:52 UTC,1766087072541,COMPLETED,800,187,10,80,3,31,16.0625764727592,800,324.3,106.4,32.8,0.482,0.68,0,7.6,42.5,,,,
1075839,1766090753503,2025-12-18 20:45:53 UTC,1766091550178,COMPLETED,800,187,10,80,3,31,18.4873818829656,800,336.5,111.0,33,0.404,0.68,0,16.9,31.3,,,,
1076318,1766097102804,2025-12-18 22:31:42 UTC,1766098085357,COMPLETED,1000,187,10,80,3,31,19.1202010214329,800,431.9,113.2,26.2,0.383,0.6,0,9.9,28.4,,,,
1076503,1766100716352,2025-12-18 23:31:56 UTC,1766101619003,COMPLETED,900,187,10,80,3,31,19.0920718088746,800,365.2,148.3,40.6,0.384,0.84,0,13.5,36.3,,,,
1076504,1766100717081,2025-12-18 23:31:57 UTC,1766101494596,COMPLETED,800,187,10,80,3,31,17.0791785046458,800,158.4,45.1,28.5,0.449,0.65,0,15.5,28.4,,,,
1076883,1766104389921,2025-12-19 00:33:09 UTC,1766105101687,COMPLETED,700,187,10,80,3,31,17.7198041751981,800,319.6,107.7,33.7,0.428,0.71,0,11,31.3,,,,
1077272,1766107882347,2025-12-19 01:31:22 UTC,1766108697229,COMPLETED,800,187,10,80,3,31,19.7664242386818,800,327.5,114.3,34.9,0.362,0.75,0,11.9,34.9,,,,
1077952,1766111500887,2025-12-19 02:31:40 UTC,1766112258431,COMPLETED,800,187,10,80,3,31,17.937577791512,800,333.1,110.6,33.2,0.421,0.69,0,12.9,31.2,,,,
1078404,1766115115523,2025-12-19 03:31:55 UTC,1766115926510,COMPLETED,800,187,10,80,3,31,18.8614052161574,800,335,116.2,34.7,0.392,0.7,0,14.1,34.5,,,,
1078728,1766118720499,2025-12-19 04:32:00 UTC,1766119495838,COMPLETED,800,187,10,80,3,31,18.9248815774918,800,312.8,95.4,30.5,0.390,0.71,0,15.4,35.9,,,,
1078955,1766122252374,2025-12-19 05:30:52 UTC,1766122956201,COMPLETED,700,187,10,80,3,31,18.611405685544,800,307,90.6,29.5,0.400,0.67,0,15.7,30.4,,,,
1079384,1766125864186,2025-12-19 06:31:04 UTC,1766126621325,COMPLETED,800,187,10,80,3,31,18.7667733728886,800,338.3,89.6,26.5,0.395,0.59,0,19.4,25.1,,,,
1079735,1766129476612,2025-12-19 07:31:16 UTC,1766130402805,COMPLETED,900,187,10,80,3,31,14.9218270927668,800,306.8,92.7,30.2,0.519,0.66,0,10.6,47.7,,,,
1080164,1766133312949,2025-12-19 08:35:12 UTC,1766134039609,COMPLETED,700,187,10,80,3,31,15.5772304311395,800,304.6,88.6,29.1,0.498,0.64,0,13.1,34,,,,
1080560,1766136699952,2025-12-19 09:31:39 UTC,1766137558225,COMPLETED,900,187,10,80,3,31,18.4424649477005,800,321.4,91.3,28.4,0.405,0.61,0,13.1,36.1,,,,
1080876,1766140306172,2025-12-19 10:31:46 UTC,1766141072496,COMPLETED,800,187,10,80,3,31,16.5713716521859,800,313.8,88.2,28.1,0.465,0.64,0,13.7,33.4,,,,
1081207,1766143864734,2025-12-19 11:31:04 UTC,1766144756185,COMPLETED,900,187,10,80,3,31,16.5743008106947,800,383.7,95.2,24.8,0.465,0.54,0,15.7,27,,,,
1081490,1766147474194,2025-12-19 12:31:14 UTC,1766148291993,COMPLETED,800,187,10,80,3,31,17.4745614603162,800,325.6,95.7,29.4,0.436,0.65,0,13.1,30.4,,,,
1081762,1766151097583,2025-12-19 13:31:37 UTC,1766151934528,COMPLETED,800,187,10,80,3,31,17.122287966311,800,322.2,104.1,32.3,0.448,0.67,0,12.9,35.5,,,,
1082024,1766154680326,2025-12-19 14:31:20 UTC,1766155677288,COMPLETED,1000,187,10,80,3,31,15.7274916023016,800,362.1,122.8,33.9,0.493,0.68,0,11.8,32.9,,,,
1082262,1766158306056,2025-12-19 15:31:46 UTC,1766159479539,COMPLETED,1200,187,10,80,3,31,16.635824739933,800,283.4,111.1,39.2,0.463,0.69,0,10.6,27.9,,,,
1082491,1766161924021,2025-12-19 16:32:04 UTC,1766163232078,COMPLETED,1300,187,10,80,3,31,23.2431967183948,800,174,97.4,56,0.250,1.02,2.798,8.5,27.4,,,,
1082722,1766165763718,2025-12-19 17:36:03 UTC,1766166767368,COMPLETED,1000,187,10,80,3,31,19.7139502242208,800,369.2,121.5,32.9,0.364,0.64,0,9.8,41.6,,,,
1083128,1766169074173,2025-12-19 18:31:14 UTC,1766170642095,COMPLETED,1600,187,10,80,3,31,17.1859333664179,800,570.2,187.6,32.9,0.446,0.78,0,7.1,34.1,,,,
1083362,1766172660504,2025-12-19 19:31:00 UTC,1766173713434,COMPLETED,1100,187,10,80,3,31,18.7970215827227,800,293.7,106.6,36.3,0.394,0.77,0,11.6,29.1,,,,
1084392,1766177069839,2025-12-19 20:44:29 UTC,1766177968215,COMPLETED,900,187,10,80,3,31,16.2100825831294,800,358.4,117.2,32.7,0.477,0.65,0,18.3,30.2,,,,
1084649,1766179894377,2025-12-19 21:31:34 UTC,1766180691550,COMPLETED,800,187,10,80,3,31,16.6843238174915,800,350.8,116.1,33.1,0.462,0.66,0,12.7,30.9,,,,
1084896,1766183487104,2025-12-19 22:31:27 UTC,1766184378364,COMPLETED,900,187,10,80,3,31,17.7598932012916,800,343.6,112.7,32.8,0.427,0.68,0,13.5,30,,,,
1085048,1766187067677,2025-12-19 23:31:07 UTC,1766187928050,COMPLETED,900,187,10,80,3,31,16.3527009189129,800,331,112.5,34,0.472,0.71,0,14.4,35.7,,,,
1085404,1766190755701,2025-12-20 00:32:35 UTC,1766191649201,COMPLETED,900,187,10,80,3,31,15.5059868842363,800,353.1,109.8,31.1,0.500,0.64,0,12.9,37.9,,,,
1085732,1766194252192,2025-12-20 01:30:52 UTC,1766195430434,COMPLETED,1200,187,10,80,3,31,22.2735067456961,800,494.8,156.9,31.7,0.281,0.68,0,8.5,20.7,,,,
1086302,1766197898288,2025-12-20 02:31:38 UTC,1766198759828,COMPLETED,900,187,10,80,3,31,20.2799447253346,800,340.3,103.8,30.5,0.346,0.65,0,12.6,40,,,,
1086654,1766201522142,2025-12-20 03:32:02 UTC,1766202424977,COMPLETED,900,187,10,80,3,31,21.4434885159135,800,352.8,114.7,32.5,0.308,0.7,0,12.3,34.1,,,,
1086918,1766205107217,2025-12-20 04:31:47 UTC,1766205811270,COMPLETED,700,187,10,80,3,31,18.0938777402043,800,308.5,96.6,31.3,0.416,0.73,0,17.4,31.2,,,,
1087151,1766208686849,2025-12-20 05:31:26 UTC,1766209466463,COMPLETED,800,187,10,80,3,31,16.895635612309,800,312,101.4,32.5,0.455,0.74,0,12.5,30.1,,,,
1087539,1766212282715,2025-12-20 06:31:22 UTC,1766212958842,COMPLETED,700,187,10,80,3,31,18.5093888118863,800,311.2,88.7,28.5,0.403,0.66,0,12.6,28.7,,,,
1087809,1766215903558,2025-12-20 07:31:43 UTC,1766216651931,COMPLETED,700,187,10,80,3,31,18.6007153019309,800,337.6,98.6,29.2,0.400,0.62,0,16.3,25.3,,,,
1088249,1766219749970,2025-12-20 08:35:49 UTC,1766220673940,COMPLETED,900,187,10,80,3,31,17.6817692816257,800,316.5,91.5,28.9,0.430,0.65,0,10.5,44,,,,
1088576,1766223095817,2025-12-20 09:31:35 UTC,1766223095817,UNKNOWN,0,187,10,80,3,,,800,,,,,,,,,,,,
1088837,1766226704543,2025-12-20 10:31:44 UTC,1766227485326,COMPLETED,800,187,10,80,3,31,17.5425186902285,800,307.6,82.7,26.9,0.434,0.6,0,11.7,29.8,,,,
1089129,1766230268285,2025-12-20 11:31:08 UTC,1766231028673,COMPLETED,800,187,10,80,3,31,16.5743481218815,800,316.6,88.0,27.8,0.465,0.64,0,15.5,31,,,,
1089381,1766233859628,2025-12-20 12:30:59 UTC,1766234591535,COMPLETED,700,187,10,80,3,31,17.1944646835327,800,316.1,94.5,29.9,0.445,0.67,0,13.3,31,,,,
1089660,1766237481242,2025-12-20 13:31:21 UTC,1766238317758,COMPLETED,800,187,10,80,3,31,18.199347473681,800,341.9,103.3,30.2,0.413,0.64,0,16,30.8,,,,
1089973,1766241049209,2025-12-20 14:30:49 UTC,1766242610703,COMPLETED,1600,187,10,80,3,31,17.7266918942332,800,366,117.9,32.2,0.428,0.64,0,42.5,20.7,,,,
1090310,1766244694072,2025-12-20 15:31:34 UTC,1766246135608,COMPLETED,1400,187,10,80,3,31,16.1376544758677,800,409.8,149.2,36.4,0.479,0.74,0,7.7,29.6,,,,
1090634,1766248680912,2025-12-20 16:38:00 UTC,1766249789856,COMPLETED,1100,187,10,80,3,31,15.8964442312717,800,167,96.9,58,0.487,1.07,0,8.9,25.2,,,,
1090832,1766252067751,2025-12-20 17:34:27 UTC,1766252963053,COMPLETED,900,187,10,80,3,31,16.716926112771,800,359.4,121.1,33.7,0.461,0.66,0,11.3,36.7,,,,
1091235,1766255497931,2025-12-20 18:31:37 UTC,1766256390378,COMPLETED,900,187,10,80,3,31,16.0099680498242,800,377.3,126.8,33.6,0.484,0.67,0,14.9,30.7,,,,
1091452,1766259105545,2025-12-20 19:31:45 UTC,1766259897746,COMPLETED,800,187,10,80,3,31,19.2086829096079,800,346,120.1,34.7,0.380,0.69,0,13.8,30.8,,,,
1092130,1766263441406,2025-12-20 20:44:01 UTC,1766264250963,COMPLETED,800,187,10,80,3,31,15.9562567099929,800,325.7,118.2,36.3,0.485,0.75,0,9.1,39.5,,,,
1092332,1766266279090,2025-12-20 21:31:19 UTC,1766267154856,COMPLETED,900,187,10,80,3,31,15.5695378109813,800,342.4,125.3,36.6,0.498,0.74,0,11.7,33.8,,,,
1092485,1766269911402,2025-12-20 22:31:51 UTC,1766270692725,COMPLETED,800,187,10,80,3,31,17.1571858003736,800,333.4,115.7,34.7,0.447,0.71,0,12.8,32.5,,,,
